"age","education_num","capital_gain","capital_loss","hours_per_week","native_country","income","married","male","race_white","race_asian_pac_islander","race_amer_indian_eskimo","race_black","race_other"
31,9,0,0,35," United-States",0,0,0,1,0,0,0,0
40,9,0,0,37," United-States",0,1,0,1,0,0,0,0
44,11,0,0,40," United-States",1,1,1,1,0,0,0,0
63,10,0,0,60," United-States",0,1,0,1,0,0,0,0
31,10,15024,0,56," United-States",1,1,1,1,0,0,0,0
51,13,0,0,20," United-States",0,0,1,1,0,0,0,0
51,7,0,0,40," Philippines",0,1,1,0,1,0,0,0
23,9,0,0,40," United-States",0,0,1,1,0,0,0,0
49,4,0,0,48," United-States",0,1,1,1,0,0,0,0
56,9,2885,0,45," United-States",0,1,1,1,0,0,0,0
39,9,0,0,40," United-States",1,1,1,1,0,0,0,0
39,15,15024,0,50," United-States",1,1,1,1,0,0,0,0
30,9,0,0,40," United-States",0,1,0,1,0,0,0,0
43,13,0,0,50," Germany",0,1,1,1,0,0,0,0
31,10,0,0,50," United-States",0,0,1,1,0,0,0,0
44,14,0,0,35," United-States",0,1,1,1,0,0,0,0
43,15,0,0,30," United-States",1,1,1,1,0,0,0,0
41,10,0,0,46," United-States",1,1,1,1,0,0,0,0
43,9,0,0,40," United-States",1,1,1,1,0,0,0,0
47,10,0,0,40," United-States",1,1,1,1,0,0,0,0
38,15,0,2824,45," United-States",1,0,1,1,0,0,0,0
46,11,0,0,40," United-States",0,1,1,1,0,0,0,0
19,10,0,0,40," United-States",0,0,0,1,0,0,0,0
19,3,0,0,50," Guatemala",0,0,1,1,0,0,0,0
24,13,0,0,45," United-States",1,1,1,1,0,0,0,0
39,10,0,0,65," United-States",0,1,1,1,0,0,0,0
37,11,0,0,30," United-States",0,1,0,1,0,0,0,0
40,9,0,0,40," United-States",0,1,1,1,0,0,0,0
27,12,0,0,40," United-States",0,0,0,1,0,0,0,0
22,9,0,0,40," United-States",0,0,0,1,0,0,0,0
21,10,0,0,12," United-States",0,0,1,1,0,0,0,0
32,9,0,0,40," United-States",0,1,0,1,0,0,0,0
20,9,0,0,40," United-States",0,1,1,1,0,0,0,0
45,14,14344,0,48," United-States",1,1,1,1,0,0,0,0
46,15,0,0,40," United-States",1,1,1,1,0,0,0,0
46,11,0,0,45," United-States",0,1,0,1,0,0,0,0
26,10,0,0,44," United-States",0,0,1,1,0,0,0,0
47,13,0,0,60," United-States",0,1,1,1,0,0,0,0
22,10,0,0,10," United-States",0,0,0,1,0,0,0,0
34,9,0,0,60," United-States",0,1,1,1,0,0,0,0
49,2,0,0,40," Portugal",0,1,1,1,0,0,0,0
20,10,0,0,25," United-States",0,0,1,1,0,0,0,0
28,9,0,0,45," United-States",0,1,1,1,0,0,0,0
30,7,0,0,40," United-States",0,1,1,0,0,0,1,0
23,9,0,0,40," United-States",0,1,1,1,0,0,0,0
20,5,0,0,40," Mexico",0,0,1,1,0,0,0,0
31,10,0,0,55," Mexico",0,1,1,1,0,0,0,0
46,2,0,0,40," Puerto-Rico",0,0,1,1,0,0,0,0
42,9,0,0,40," United-States",0,1,0,1,0,0,0,0
60,4,0,0,40," United-States",0,1,1,1,0,0,0,0
30,13,0,0,50," United-States",0,0,1,1,0,0,0,0
27,10,0,0,48," United-States",0,1,1,1,0,0,0,0
20,5,0,0,32," United-States",0,0,0,1,0,0,0,0
56,13,7688,0,40," United-States",1,1,1,1,0,0,0,0
41,10,0,0,60," United-States",1,1,1,1,0,0,0,0
61,9,0,0,40," United-States",0,1,1,1,0,0,0,0
47,9,0,0,40," United-States",1,1,0,0,0,0,1,0
60,5,2228,0,37," United-States",0,1,1,1,0,0,0,0
33,5,0,0,50," United-States",0,1,1,1,0,0,0,0
48,13,0,0,45," Canada",1,1,1,1,0,0,0,0
56,9,0,0,40," United-States",1,1,1,1,0,0,0,0
50,11,3103,0,55," United-States",1,1,1,1,0,0,0,0
57,14,0,0,40," United-States",1,1,1,1,0,0,0,0
20,10,0,0,40," United-States",0,0,0,0,0,0,0,1
46,11,0,0,36," United-States",0,1,0,1,0,0,0,0
21,10,0,0,40," United-States",0,0,0,1,0,0,0,0
37,9,0,0,40," United-States",0,1,1,1,0,0,0,0
42,10,0,0,40," United-States",0,1,1,1,0,0,0,0
20,9,0,0,30," United-States",0,0,0,1,0,0,0,0
54,16,0,1977,50," United-States",1,1,1,1,0,0,0,0
32,9,4064,0,22," United-States",0,1,0,1,0,0,0,0
50,10,0,0,40," United-States",1,1,1,1,0,0,0,0
49,10,0,0,40," United-States",0,0,0,0,0,0,1,0
48,12,0,0,50," United-States",0,1,1,1,0,0,0,0
24,10,0,0,40," United-States",0,0,0,0,0,0,1,0
46,14,0,0,40," Philippines",1,1,1,0,1,0,0,0
42,9,0,0,40," United-States",0,1,0,1,0,0,0,0
52,10,0,0,40," United-States",0,1,1,1,0,0,0,0
58,12,0,0,40," United-States",0,0,0,0,0,0,1,0
37,10,0,0,40," United-States",0,1,0,0,0,1,0,0
34,9,0,0,40," United-States",0,1,1,1,0,0,0,0
26,10,0,2051,40," United-States",0,1,1,1,0,0,0,0
18,10,0,0,20," United-States",0,0,0,1,0,0,0,0
33,10,0,0,40," United-States",0,0,1,0,0,0,1,0
41,10,0,0,15," United-States",0,1,0,1,0,0,0,0
21,12,0,0,20," United-States",0,0,0,1,0,0,0,0
23,11,0,0,40," United-States",0,0,0,1,0,0,0,0
26,10,0,0,40," United-States",0,0,0,1,0,0,0,0
33,13,0,0,40," United-States",0,1,0,1,0,0,0,0
24,10,0,0,45," United-States",0,0,0,1,0,0,0,0
43,6,0,0,42," China",0,1,1,0,1,0,0,0
52,9,0,0,40," England",0,1,0,1,0,0,0,0
61,4,0,0,40," United-States",0,1,0,1,0,0,0,0
35,9,0,0,40," United-States",0,1,1,1,0,0,0,0
35,9,0,0,40," United-States",1,1,1,1,0,0,0,0
45,9,15024,0,55," United-States",1,1,1,1,0,0,0,0
43,9,0,0,40," United-States",1,1,1,1,0,0,0,0
51,9,0,0,40," United-States",1,1,1,1,0,0,0,0
35,13,0,0,40," United-States",0,1,1,1,0,0,0,0
47,13,0,0,45," Germany",1,1,1,1,0,0,0,0
22,10,0,0,40," United-States",0,0,1,1,0,0,0,0
49,11,0,0,60," United-States",1,1,1,1,0,0,0,0
20,9,0,0,20," United-States",0,0,1,1,0,0,0,0
19,6,0,0,40," United-States",0,1,0,1,0,0,0,0
27,9,0,0,40," United-States",0,0,1,1,0,0,0,0
42,12,0,0,45," United-States",0,1,0,1,0,0,0,0
23,10,0,0,35," United-States",0,0,1,1,0,0,0,0
20,10,0,0,10," United-States",0,0,0,1,0,0,0,0
47,9,0,0,50," United-States",0,1,1,1,0,0,0,0
17,8,0,0,18," United-States",0,0,1,0,0,0,1,0
39,10,0,0,40," United-States",0,1,0,1,0,0,0,0
25,5,0,0,40," Mexico",0,1,1,1,0,0,0,0
31,11,0,0,43," United-States",0,1,0,0,0,0,1,0
44,9,0,0,20," Haiti",0,1,1,0,0,0,1,0
53,11,0,0,40," United-States",1,1,1,1,0,0,0,0
34,10,0,0,45," United-States",0,1,1,1,0,0,0,0
45,10,0,0,60," United-States",0,1,1,1,0,0,0,0
34,9,0,0,45," United-States",0,1,1,1,0,0,0,0
35,14,0,0,40," United-States",1,1,1,1,0,0,0,0
36,10,0,0,48," United-States",0,0,1,1,0,0,0,0
45,10,0,0,45," United-States",0,0,0,1,0,0,0,0
37,10,0,0,60," United-States",0,1,1,1,0,0,0,0
53,12,0,0,40," United-States",1,1,1,1,0,0,0,0
35,14,15024,0,50," United-States",1,1,0,1,0,0,0,0
65,10,0,0,40," United-States",0,1,1,1,0,0,0,0
49,6,0,0,70," United-States",0,1,1,1,0,0,0,0
24,9,0,0,40," United-States",0,0,1,1,0,0,0,0
54,10,0,0,40," United-States",0,1,1,1,0,0,0,0
17,6,0,0,12," United-States",0,0,0,1,0,0,0,0
19,8,0,0,16," United-States",0,0,1,1,0,0,0,0
60,9,0,0,40," United-States",0,0,0,1,0,0,0,0
46,13,0,0,35," United-States",1,1,1,1,0,0,0,0
26,10,0,0,40," United-States",0,0,0,0,0,0,1,0
58,2,0,0,38," Cuba",0,1,1,1,0,0,0,0
37,9,0,0,55," United-States",0,1,1,1,0,0,0,0
41,14,0,0,38," United-States",1,1,1,1,0,0,0,0
30,13,0,0,40," United-States",0,1,1,1,0,0,0,0
19,10,0,0,30," United-States",0,0,0,1,0,0,0,0
48,13,0,0,60," Greece",1,1,1,1,0,0,0,0
22,10,0,0,24," United-States",0,0,0,1,0,0,0,0
25,2,0,0,40," Guatemala",0,0,0,1,0,0,0,0
18,6,0,0,6," United-States",0,0,1,1,0,0,0,0
21,9,0,0,40," United-States",0,0,1,1,0,0,0,0
47,10,0,0,50," United-States",0,1,1,1,0,0,0,0
33,9,0,0,36," United-States",0,0,0,0,0,1,0,0
39,9,2174,0,40," United-States",0,1,1,1,0,0,0,0
67,13,0,0,8," United-States",1,1,1,1,0,0,0,0
19,10,0,1602,24," United-States",0,0,1,1,0,0,0,0
18,6,0,0,11," United-States",0,0,1,1,0,0,0,0
36,9,0,0,40," United-States",0,0,1,0,0,0,1,0
23,10,0,0,25," United-States",0,0,1,1,0,0,0,0
73,9,0,0,40," United-States",0,1,1,1,0,0,0,0
35,10,5013,0,40," United-States",0,1,1,1,0,0,0,0
31,12,0,0,40," United-States",1,1,1,1,0,0,0,0
20,6,0,0,40," United-States",0,0,1,1,0,0,0,0
20,9,0,0,40," United-States",0,0,0,1,0,0,0,0
27,9,0,0,40," Mexico",0,1,1,1,0,0,0,0
66,6,0,0,30," United-States",0,1,1,1,0,0,0,0
66,14,0,0,50," United-States",0,1,1,1,0,0,0,0
64,14,0,0,35," United-States",0,0,0,1,0,0,0,0
48,10,3325,0,53," United-States",0,1,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,0,1,0,0,0,0
51,9,0,0,60," United-States",0,1,1,1,0,0,0,0
25,13,0,0,60," United-States",1,1,1,1,0,0,0,0
33,7,0,0,20," United-States",0,1,0,1,0,0,0,0
50,9,0,0,50," United-States",0,1,1,1,0,0,0,0
51,4,0,0,50," Dominican-Republic",0,1,1,0,0,0,1,0
34,13,0,0,38," United-States",1,1,1,1,0,0,0,0
41,4,0,0,40," United-States",0,0,0,0,0,0,1,0
30,10,0,0,40," United-States",0,1,1,1,0,0,0,0
59,10,2907,0,40," United-States",0,1,1,1,0,0,0,0
41,10,3103,0,40," United-States",1,1,1,1,0,0,0,0
36,14,10520,0,45," United-States",1,0,1,1,0,0,0,0
37,2,0,0,85," Mexico",0,1,1,1,0,0,0,0
28,9,0,0,30," United-States",0,0,1,0,0,1,0,0
19,9,0,0,40," United-States",0,0,1,1,0,0,0,0
28,10,0,0,45," United-States",0,1,1,1,0,0,0,0
62,6,0,0,40," United-States",0,1,1,0,0,0,1,0
36,14,15024,0,45," United-States",1,1,1,1,0,0,0,0
58,6,0,0,40," Greece",0,0,1,1,0,0,0,0
42,9,1151,0,50," United-States",0,1,1,1,0,0,0,0
43,9,0,0,40," United-States",0,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,1,1,1,0,0,0,0
32,9,0,0,50," United-States",0,0,1,1,0,0,0,0
64,5,0,0,40," United-States",0,0,1,1,0,0,0,0
39,13,0,0,20," United-States",1,1,0,1,0,0,0,0
26,13,0,0,20," United-States",0,0,0,0,0,0,1,0
19,9,0,0,30," United-States",0,0,1,1,0,0,0,0
21,9,0,0,45," United-States",0,0,0,1,0,0,0,0
32,10,0,0,40," United-States",0,0,0,1,0,0,0,0
30,12,5013,0,45," United-States",0,1,1,1,0,0,0,0
26,13,0,0,50," United-States",0,0,0,1,0,0,0,0
20,10,0,0,15," United-States",0,0,0,0,1,0,0,0
19,10,0,0,30," United-States",0,0,1,1,0,0,0,0
33,13,0,0,42," United-States",1,1,1,1,0,0,0,0
23,10,0,0,40," El-Salvador",0,1,1,1,0,0,0,0
29,9,0,0,45," United-States",0,1,1,1,0,0,0,0
42,9,0,0,40," United-States",0,1,0,1,0,0,0,0
30,9,0,0,50," United-States",0,1,1,1,0,0,0,0
63,9,0,0,20," United-States",0,1,0,0,1,0,0,0
34,9,0,0,40," United-States",0,1,1,1,0,0,0,0
60,10,0,0,24," United-States",0,1,1,1,0,0,0,0
48,9,0,0,50," United-States",0,1,1,1,0,0,0,0
25,13,0,0,50," United-States",0,0,1,1,0,0,0,0
27,11,0,0,40," United-States",0,1,0,0,0,0,1,0
55,9,27828,0,55," United-States",1,1,1,1,0,0,0,0
32,10,0,0,40," United-States",0,0,0,0,0,0,1,0
22,10,0,0,25," Greece",0,0,1,1,0,0,0,0
25,9,0,0,50," United-States",0,0,1,1,0,0,0,0
18,7,0,0,16," United-States",0,0,0,1,0,0,0,0
24,10,0,0,44," United-States",0,1,0,1,0,0,0,0
29,13,0,0,40," United-States",0,0,0,1,0,0,0,0
39,9,0,0,40," United-States",1,1,1,1,0,0,0,0
33,14,0,0,40," United-States",0,1,1,1,0,0,0,0
57,9,0,0,40," United-States",1,1,0,1,0,0,0,0
22,6,0,0,40," United-States",0,1,0,1,0,0,0,0
33,9,0,0,60," United-States",0,1,1,1,0,0,0,0
42,9,0,0,40," United-States",0,1,1,1,0,0,0,0
43,13,0,0,45," United-States",0,1,1,1,0,0,0,0
57,10,0,0,38," United-States",1,1,1,1,0,0,0,0
42,14,4650,0,40," United-States",0,1,1,1,0,0,0,0
22,10,0,1719,30," United-States",0,0,1,1,0,0,0,0
42,13,0,0,50," United-States",1,1,1,1,0,0,0,0
39,10,0,0,55," United-States",0,1,1,1,0,0,0,0
41,10,0,0,32," United-States",1,1,0,1,0,0,0,0
20,9,0,0,40," United-States",0,0,1,0,0,0,1,0
47,10,0,0,40," United-States",0,1,1,1,0,0,0,0
44,10,0,0,40," United-States",0,1,0,1,0,0,0,0
29,13,0,0,40," United-States",0,0,0,0,0,0,1,0
52,10,14084,0,16," United-States",1,1,0,1,0,0,0,0
71,10,0,0,35," United-States",1,0,1,1,0,0,0,0
52,9,0,0,55," United-States",0,0,1,1,0,0,0,0
36,9,0,0,40," United-States",0,1,1,1,0,0,0,0
53,10,0,0,48," United-States",1,1,1,1,0,0,0,0
37,9,0,0,30," United-States",1,1,0,1,0,0,0,0
26,6,0,0,40," United-States",0,0,1,1,0,0,0,0
34,13,0,0,55," United-States",1,1,1,1,0,0,0,0
35,13,0,0,50," United-States",1,0,1,1,0,0,0,0
20,5,0,0,40," United-States",0,0,0,1,0,0,0,0
34,10,0,1740,40," United-States",0,1,1,1,0,0,0,0
56,13,0,0,60," United-States",0,1,1,1,0,0,0,0
39,13,0,0,36," United-States",1,1,0,1,0,0,0,0
24,10,0,0,20," United-States",0,0,0,1,0,0,0,0
24,7,0,0,35," United-States",0,1,0,1,0,0,0,0
23,13,0,0,50," United-States",0,0,1,1,0,0,0,0
27,13,0,0,45," United-States",0,0,1,1,0,0,0,0
25,9,0,0,40," United-States",0,0,0,1,0,0,0,0
29,10,0,0,40," United-States",0,0,0,1,0,0,0,0
42,10,0,0,37," United-States",1,1,0,1,0,0,0,0
51,9,0,0,40," United-States",0,1,1,1,0,0,0,0
31,11,0,1740,40," United-States",0,1,1,1,0,0,0,0
59,2,0,0,40," Mexico",0,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,1,0,1,0,0,0,0
18,9,0,0,20," United-States",0,0,0,1,0,0,0,0
24,9,0,0,36," United-States",0,1,0,1,0,0,0,0
38,10,0,0,40," United-States",0,1,1,1,0,0,0,0
34,9,0,0,50," United-States",0,1,1,1,0,0,0,0
42,13,0,1977,70," United-States",1,1,1,1,0,0,0,0
45,8,0,0,35," United-States",0,1,1,0,0,0,1,0
21,11,0,0,40," United-States",0,0,1,1,0,0,0,0
64,16,7688,0,60," Canada",1,1,1,1,0,0,0,0
32,9,0,0,40," United-States",0,0,1,0,0,0,1,0
45,13,0,0,40," United-States",1,0,1,1,0,0,0,0
53,3,0,0,40," Laos",0,1,1,0,1,0,0,0
42,9,0,0,16," United-States",0,1,1,1,0,0,0,0
32,9,0,0,40," United-States",0,1,0,1,0,0,0,0
49,9,0,0,40," United-States",0,1,1,1,0,0,0,0
62,3,0,0,24," Mexico",0,1,1,1,0,0,0,0
28,13,0,0,45," United-States",0,1,1,1,0,0,0,0
32,9,0,0,35," United-States",0,0,1,1,0,0,0,0
37,6,0,2559,50," United-States",1,0,1,1,0,0,0,0
38,13,0,0,50," Japan",1,1,1,0,1,0,0,0
44,9,0,0,25," United-States",0,1,1,1,0,0,0,0
19,9,0,0,40," United-States",0,0,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,0,1,0,0,0,0
58,9,0,0,50," United-States",1,1,1,1,0,0,0,0
56,13,0,0,40," United-States",0,0,0,1,0,0,0,0
37,6,0,0,40," United-States",0,1,0,1,0,0,0,0
43,10,0,0,40," United-States",0,1,1,1,0,0,0,0
32,9,0,0,40," United-States",0,1,1,1,0,0,0,0
34,13,0,0,40," United-States",0,0,0,0,0,0,1,0
44,5,0,0,50," United-States",0,1,0,1,0,0,0,0
28,9,0,0,40," United-States",0,0,1,1,0,0,0,0
35,9,0,0,35," United-States",0,1,0,1,0,0,0,0
38,9,0,0,40," United-States",0,1,1,1,0,0,0,0
26,10,0,0,40," United-States",0,0,0,1,0,0,0,0
20,7,0,0,60," United-States",0,0,1,1,0,0,0,0
24,9,0,0,60," Mexico",1,1,1,1,0,0,0,0
40,9,0,0,45," United-States",0,1,1,1,0,0,0,0
23,9,0,0,40," United-States",0,0,1,1,0,0,0,0
79,7,0,0,7," United-States",0,1,1,1,0,0,0,0
44,6,0,0,42," United-States",0,1,0,0,0,0,0,1
51,14,99999,0,50," United-States",1,1,0,1,0,0,0,0
30,9,0,0,40," United-States",0,1,1,1,0,0,0,0
52,12,3103,0,48," United-States",1,1,1,1,0,0,0,0
33,3,0,0,40," Philippines",0,1,1,0,1,0,0,0
50,13,0,0,45," United-States",1,1,1,1,0,0,0,0
51,11,7298,0,40," United-States",1,1,1,1,0,0,0,0
41,9,0,0,40," United-States",0,0,1,1,0,0,0,0
35,13,0,0,30," United-States",1,1,0,1,0,0,0,0
34,10,7298,0,40," United-States",1,1,1,1,0,0,0,0
28,13,0,0,45," United-States",0,0,1,1,0,0,0,0
31,11,0,0,40," United-States",0,1,1,1,0,0,0,0
22,9,0,0,40," United-States",0,0,1,1,0,0,0,0
65,9,9386,0,40," United-States",1,1,1,1,0,0,0,0
39,9,0,0,50," United-States",1,1,1,1,0,0,0,0
23,10,0,0,40," United-States",0,0,1,1,0,0,0,0
29,12,0,0,50," United-States",0,1,1,1,0,0,0,0
57,6,0,0,60," United-States",1,1,1,1,0,0,0,0
47,10,0,0,35," United-States",0,0,0,1,0,0,0,0
51,9,0,0,60," United-States",0,1,1,0,0,0,1,0
34,9,0,0,40," United-States",0,1,1,0,0,0,1,0
52,9,0,0,60," United-States",1,1,1,1,0,0,0,0
29,9,0,0,40," United-States",1,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,1,1,1,0,0,0,0
25,10,0,0,40," United-States",0,1,1,1,0,0,0,0
21,10,0,0,40," United-States",0,0,0,1,0,0,0,0
38,13,0,0,40," United-States",0,1,0,1,0,0,0,0
55,9,0,0,50," United-States",1,1,1,1,0,0,0,0
61,13,0,0,30," United-States",0,1,0,1,0,0,0,0
34,12,8614,0,60," United-States",1,0,0,0,1,0,0,0
41,13,0,0,40," United-States",0,1,1,1,0,0,0,0
27,11,0,0,43," United-States",0,0,1,1,0,0,0,0
78,13,99999,0,20," United-States",1,0,1,1,0,0,0,0
40,9,0,0,40," United-States",1,1,1,1,0,0,0,0
26,4,0,0,75," United-States",0,1,1,1,0,0,0,0
43,9,0,0,60," Japan",0,1,1,0,1,0,0,0
25,11,0,0,40," Mexico",0,1,1,1,0,0,0,0
26,10,0,0,48," United-States",0,0,0,1,0,0,0,0
43,9,0,0,68," United-States",1,1,1,1,0,0,0,0
25,10,0,0,40," Poland",0,0,1,1,0,0,0,0
22,10,0,0,30," Jamaica",0,0,0,0,0,0,1,0
52,9,0,0,55," United-States",1,1,1,1,0,0,0,0
61,9,2414,0,5," United-States",0,1,0,1,0,0,0,0
42,13,0,0,40," United-States",0,0,1,1,0,0,0,0
21,11,0,0,40," United-States",0,0,0,1,0,0,0,0
44,9,0,0,40," United-States",0,1,1,0,0,1,0,0
65,9,2290,0,40," Greece",0,1,1,1,0,0,0,0
33,12,0,0,40," United-States",0,1,1,1,0,0,0,0
22,6,0,0,40," United-States",0,0,0,1,0,0,0,0
43,9,0,0,24," United-States",0,1,0,1,0,0,0,0
45,9,0,0,42," United-States",0,1,1,1,0,0,0,0
42,9,0,0,42," United-States",0,1,0,1,0,0,0,0
37,9,0,0,40," Mexico",0,1,1,0,0,0,0,1
56,5,0,0,40," United-States",0,1,1,1,0,0,0,0
40,12,0,0,32," United-States",0,1,0,0,0,0,1,0
31,13,0,0,55," United-States",0,1,1,1,0,0,0,0
26,13,0,0,40," United-States",0,1,1,1,0,0,0,0
26,13,0,0,40," United-States",0,0,1,1,0,0,0,0
42,13,0,0,70," United-States",0,1,1,1,0,0,0,0
45,9,0,0,40," China",0,1,1,0,1,0,0,0
47,10,7688,0,50," United-States",1,1,1,0,0,0,1,0
22,10,0,0,40," Mexico",0,1,1,1,0,0,0,0
33,13,0,0,40," United-States",0,0,1,1,0,0,0,0
37,9,0,0,50," United-States",0,0,1,0,0,0,1,0
48,9,0,0,98," United-States",0,1,1,1,0,0,0,0
57,6,0,0,8," United-States",0,1,1,1,0,0,0,0
47,10,0,0,60," United-States",0,1,0,1,0,0,0,0
58,5,0,0,40," United-States",0,1,1,1,0,0,0,0
55,7,0,0,40," United-States",0,0,0,1,0,0,0,0
52,10,0,0,55," United-States",0,1,1,1,0,0,0,0
29,13,0,0,40," United-States",0,0,1,1,0,0,0,0
42,14,0,0,40," United-States",0,0,0,1,0,0,0,0
23,9,0,0,60," United-States",0,1,1,1,0,0,0,0
23,8,0,0,30," United-States",0,0,0,1,0,0,0,0
46,11,0,0,60," United-States",0,1,1,1,0,0,0,0
30,10,0,0,40," United-States",0,0,1,1,0,0,0,0
43,13,0,1887,70," United-States",1,1,0,1,0,0,0,0
25,10,0,0,30," United-States",0,0,0,1,0,0,0,0
32,9,0,0,80," United-States",1,1,1,1,0,0,0,0
56,5,0,0,40," United-States",0,1,1,0,0,0,1,0
33,9,0,0,43," United-States",0,1,1,1,0,0,0,0
19,10,0,0,10," United-States",0,0,1,1,0,0,0,0
20,10,0,0,18," United-States",0,0,0,1,0,0,0,0
34,10,0,0,40," United-States",0,1,1,1,0,0,0,0
34,5,0,0,40," United-States",0,1,0,1,0,0,0,0
55,9,0,0,40," United-States",0,1,1,1,0,0,0,0
55,5,0,0,23," United-States",0,1,0,1,0,0,0,0
31,10,0,0,45," United-States",0,0,1,1,0,0,0,0
30,9,0,0,40," United-States",0,1,0,1,0,0,0,0
31,9,0,0,40," United-States",0,1,1,1,0,0,0,0
51,9,0,1876,40," United-States",0,1,1,1,0,0,0,0
59,9,0,0,40," United-States",0,1,1,1,0,0,0,0
58,9,0,0,36," United-States",0,1,0,0,0,0,1,0
40,5,0,0,40," United-States",0,1,1,1,0,0,0,0
54,9,0,0,40," United-States",0,1,1,0,0,0,1,0
25,13,0,1977,40," United-States",1,1,1,1,0,0,0,0
18,7,0,0,30," United-States",0,0,1,1,0,0,0,0
41,10,0,0,40," United-States",0,1,1,1,0,0,0,0
57,6,0,0,40," United-States",0,0,0,1,0,0,0,0
37,9,0,0,40," United-States",1,1,1,1,0,0,0,0
46,9,0,0,24," United-States",0,0,0,1,0,0,0,0
39,9,0,0,38," United-States",0,0,0,1,0,0,0,0
19,9,0,0,40," United-States",0,0,0,1,0,0,0,0
41,12,0,0,40," United-States",0,1,1,1,0,0,0,0
54,9,0,0,41," United-States",0,0,1,1,0,0,0,0
39,14,0,0,40," United-States",1,1,1,1,0,0,0,0
41,9,0,0,40," United-States",1,1,1,1,0,0,0,0
26,15,0,0,30," United-States",0,0,0,1,0,0,0,0
57,9,0,0,50," United-States",0,1,1,1,0,0,0,0
33,10,0,0,40," United-States",1,1,1,1,0,0,0,0
56,10,0,0,40," United-States",1,1,1,1,0,0,0,0
60,9,0,0,40," United-States",0,1,1,1,0,0,0,0
22,9,0,0,70," United-States",0,0,1,1,0,0,0,0
58,8,0,0,40," United-States",0,1,1,1,0,0,0,0
48,14,10520,0,50," United-States",1,1,0,1,0,0,0,0
45,14,7688,0,55," United-States",1,1,1,1,0,0,0,0
18,9,0,0,40," United-States",0,0,0,0,1,0,0,0
56,9,0,0,40," United-States",0,0,0,1,0,0,0,0
48,9,0,0,60," United-States",1,1,1,1,0,0,0,0
40,13,0,2258,48," Philippines",0,0,0,0,1,0,0,0
38,9,0,0,32," United-States",0,1,1,1,0,0,0,0
58,10,0,0,40," United-States",0,1,0,1,0,0,0,0
23,10,0,0,50," United-States",0,0,1,1,0,0,0,0
51,13,0,0,45," United-States",0,1,1,1,0,0,0,0
44,9,0,0,70," United-States",0,1,1,1,0,0,0,0
46,10,0,0,40," United-States",0,1,1,1,0,0,0,0
64,13,0,0,40," United-States",0,1,1,1,0,0,0,0
32,13,0,0,40," England",1,1,1,0,0,0,1,0
31,10,0,0,40," United-States",0,1,1,1,0,0,0,0
36,11,0,0,50," United-States",1,1,1,1,0,0,0,0
21,9,0,0,50," United-States",0,0,0,1,0,0,0,0
30,10,0,0,40," United-States",0,1,1,1,0,0,0,0
31,11,0,0,40," United-States",0,0,0,0,0,0,1,0
54,9,0,2051,50," United-States",0,1,1,1,0,0,0,0
59,5,0,0,40," United-States",0,1,1,1,0,0,0,0
28,14,0,0,20," United-States",1,1,0,1,0,0,0,0
57,9,0,0,40," United-States",0,1,0,1,0,0,0,0
44,9,0,0,45," United-States",0,1,1,1,0,0,0,0
53,10,0,0,60," United-States",0,1,1,1,0,0,0,0
58,10,0,0,60," United-States",1,1,1,1,0,0,0,0
19,10,0,0,20," United-States",0,0,0,1,0,0,0,0
39,12,0,0,50," United-States",1,1,1,1,0,0,0,0
31,10,0,0,70," South",0,1,0,0,1,0,0,0
27,9,0,0,40," United-States",0,1,1,1,0,0,0,0
46,5,0,0,40," United-States",0,1,0,0,0,0,1,0
37,14,0,0,40," United-States",0,0,1,1,0,0,0,0
27,13,0,0,40," United-States",0,0,0,0,0,0,1,0
33,10,0,0,55," United-States",0,0,1,1,0,0,0,0
20,10,0,0,16," United-States",0,0,1,1,0,0,0,0
55,9,0,0,45," United-States",0,1,1,1,0,0,0,0
39,12,0,0,40," United-States",0,0,0,1,0,0,0,0
41,9,0,0,40," United-States",0,0,0,1,0,0,0,0
30,13,0,0,40," United-States",0,0,0,1,0,0,0,0
39,13,0,0,40," United-States",0,1,1,1,0,0,0,0
28,9,0,0,50," United-States",0,1,0,1,0,0,0,0
25,10,0,0,24," United-States",0,0,1,1,0,0,0,0
31,9,0,0,50," United-States",0,1,1,1,0,0,0,0
51,9,0,0,60," United-States",0,1,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,1,1,0,0,0,0
70,9,0,0,32," United-States",0,1,0,1,0,0,0,0
23,10,0,0,40," United-States",0,0,1,1,0,0,0,0
61,9,0,0,40," United-States",0,0,0,1,0,0,0,0
45,4,0,0,55," United-States",1,1,1,1,0,0,0,0
47,9,4064,0,60," United-States",0,1,1,1,0,0,0,0
56,10,0,0,50," United-States",0,1,0,1,0,0,0,0
79,16,20051,0,35," El-Salvador",1,1,1,1,0,0,0,0
20,10,0,0,15," United-States",0,0,0,1,0,0,0,0
30,9,0,0,40," Vietnam",0,0,1,0,1,0,0,0
40,13,0,0,40," United-States",1,1,1,1,0,0,0,0
58,9,0,0,40," United-States",1,1,1,1,0,0,0,0
